LOD_017_00000001-0991;compliance NEAR5 call;OOS;OOT
LOD_013_00000001-01042-1;quality AND train*
LOD_014_00000001-02975;CAPA
LOD_013_00000001-16370-1;CAPA;quality AND head*;quality AND train*;recall*;validat* AND 1000
LOD_013_00000001-11696-1;CAPA;micro*;particle*;quality AND assess*;quality AND audit;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;scrap* AND metal;validat* AND 1000
LOD_014_00000001-01036;quality AND investigat*
LOD_011_00000001-08736;CAPA;quality AND fail*;quality AND investigat*
LOD_011_00000001-06813;wood*
LOD_011_00000001-05867;CAPA
LOD_013_00000001-11689-1-1;"adverse event*";CAPA;corrective AND action;nonconformance;OOS;quality AND assess*;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-03951;"Strategy Review"
LOD_016_00000001-4991;CAPA;quality AND investigat*
LOD_013_00000001-16375;CAPA
LOD_013_00000001-11700;quality AND head*
LOD_013_00000001-16370-1-1;"out {of} spec*";micro*
LOD_013_00000001-07831-1;"124 %";"124%";021;micro*;syringe*
LOD_013_00000001-11689-1-2;"124 %";"124%";"Class II";"customer complaint*";"out {of} spec*";483;CAPA;compliance AND FDA;corrective AND action;FDA AND "warning letter";FDA AND complian*;FDA AND inspect*;FDA AND meet*;nonconformance;piece* AND metal;preventive AND action;quality AND assess*;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*;recall*;scrap* AND metal;validat* AND 1000;valve*
LOD_013_00000001-16372-1;CAPA;quality AND capital;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*
LOD_013_00000001-11689-1-3;"Class II";"customer complaint*";CAPA;FDA AND inspect*;quality AND audit;quality AND fail*;quality AND investigat*
LOD_011_00000001-05868;wood*
LOD_013_00000001-11689-1-4;CAPA;contamina*;FDA AND inspect*
LOD_013_00000001-07843;"out {of} spec*"
LOD_013_00000001-04932-1;"batch review*";"Class I";"Class II";"line 4" AND metal;"non-conformance";"out {of} spec*";"out {of} trend";021;agitator*;Chambers AND (list* OR vial*);collar*;contamina*;corrective AND action;filler*;micro*;nonconformance;OOS;OOT;pallet*;particle*;particulate*;piece* AND metal;piston*;quality AND audit;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;residu*;scrap* AND metal;validat* AND "1,000";validat* AND 1000;validat* AND tank*;valve*;wood*
LOD_013_00000001-14507;contamina*
LOD_016_00000001-6977;CAPA;corrective AND action;nonconformance;preventive AND action;quality AND train*
LOD_014_00000001-01042;quality AND investigat*
LOD_011_00000001-05870;wood*
LOD_013_00000001-12574-1;quality AND train*
LOD_013_00000001-04936;CAPA;quality AND fail*;quality AND investigat*
LOD_014_00000001-02984;quality AND audit
LOD_013_00000001-07843-1;"out {of} spec*"
LOD_013_00000001-04937;CAPA;quality AND fail*;quality AND investigat*
LOD_016_00000001-4994;quality AND assess*;quality AND capital;quality AND expenditure;quality AND head*;quality AND train*
LOD_013_00000001-16375-1;483;CAPA;compliance AND FDA;corrective AND action;FDA AND "warning letter";FDA AND complian*;preventive AND action;quality AND assess*;quality AND audit;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;recall*
LOD_014_00000001-08712;CAPA
LOD_013_00000001-04938;CAPA;quality AND fail*;quality AND investigat*
LOD_013_00000001-02029;"customer complaint*"
LOD_013_00000001-04939;CAPA;quality AND fail*;quality AND investigat*
LOD_015_00000001-4406;Neve;quality AND assess*;quality AND fail*;quality AND train*
LOD_011_00000001-07775;recall*
LOD_013_00000001-12577;CAPA
LOD_013_00000001-07847;"out {of} spec*"
LOD_013_00000001-16375-1-1;CAPA;corrective AND action;quality AND assess*;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-09661-1;021
LOD_013_00000001-07848;"out {of} spec*"
LOD_013_00000001-16375-1-2;CAPA;corrective AND action;micro*;quality AND audit;quality AND fail*;quality AND investigat*
LOD_011_00000001-08747;"good manufacturing practice*";Pfizer;quality AND budget;quality AND train*
LOD_011_00000001-01927;quality AND assess*
LOD_013_00000001-16375-1-3;"Class II";"customer complaint*";"out {of} spec*";483;CAPA;compliance AND FDA;corrective AND action;FDA AND "warning letter";FDA AND complian*;FDA AND inspect*;FDA AND meet*;micro*;nonconformance;piece* AND metal;preventive AND action;quality AND assess*;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*;scrap* AND metal;validat* AND 1000;valve*
LOD_011_00000001-09718;CAPA
LOD_013_00000001-12577-1;"adverse event*";483;CAPA;compliance AND FDA;corrective AND action;FDA AND "warning letter";FDA AND complian*;FDA AND meet*;nonconformance;preventive AND action;quality AND assess*;quality AND audit;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;recall*
LOD_013_00000001-07847-1;"out {of} spec*"
LOD_013_00000001-16375-1-4;CAPA
LOD_013_00000001-01057;pallet*;wood*
LOD_013_00000001-06765;collar*
LOD_013_00000001-13543-1-1;483
LOD_013_00000001-16375-1-5;CAPA;quality AND assess*;quality AND audit;quality AND train*
LOD_013_00000001-06763-1;CAPA;corrective AND action;quality AND budget;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;recall*
LOD_014_00000001-07762;wood*
LOD_013_00000001-14510;"Class I";"Class II";"customer complaint*";quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-07851;CAPA
LOD_013_00000001-01053-1;quality AND audit;quality AND train*;recall*
LOD_014_00000001-00112;corrective AND action
LOD_011_00000001-09721;CAPA
LOD_013_00000001-12577-1-1;"adverse event*";CAPA;corrective AND action;nonconformance;OOS;quality AND assess*;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-12577-1-2;"Class II";"customer complaint*";"out {of} spec*";483;CAPA;compliance AND FDA;corrective AND action;FDA AND "warning letter";FDA AND complian*;FDA AND inspect*;FDA AND meet*;nonconformance;piece* AND metal;preventive AND action;quality AND assess*;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*;recall*;scrap* AND metal;validat* AND 1000;valve*
LOD_013_00000001-13546-1;021;micro*
LOD_011_00000001-09722;CAPA
LOD_011_00000001-03944;pallet*
LOD_013_00000001-01060;pallet*
LOD_011_00000001-05878;CAPA
LOD_013_00000001-12577-1-3;CAPA
LOD_011_00000001-09723;CAPA
LOD_013_00000001-12577-1-4;CAPA;particle*;quality AND fail*;quality AND investigat*
LOD_014_00000001-02993;recall*
LOD_015_00000001-4412;collar*
LOD_014_00000001-07763;CCR
LOD_011_00000001-09724;CAPA
LOD_014_00000001-01051;quality AND investigat*
LOD_011_00000001-05877-1;"124 %";"124%";942;validat* AND 1000
LOD_013_00000001-12580-1;quality AND train*
LOD_013_00000001-13544-1;Alcan*;micro*;quality AND fail*
LOD_016_00000001-5002;942
LOD_013_00000001-04948;TBA
LOD_015_00000001-0042;"customer complaint*";compliance AND FDA;FDA AND complian*;FDA AND inspect*;FDA AND meet*;GMP*;quality AND investigat*
LOD_013_00000001-13541-1-1;"124 %";"124%";021;micro*;quality AND fail*
LOD_013_00000001-03964;recall*
LOD_016_00000001-5004;"124 %";"124%";quality AND investigat*
LOD_013_00000001-01064;quality AND investigat*
LOD_014_00000001-01056;CAPA;particle*
LOD_013_00000001-07856;validat* AND 1000
LOD_013_00000001-16391;Chambers AND (list* OR vial*);quality AND audit
LOD_011_00000001-09728;"non-conformance"
LOD_013_00000001-16389-1;micro*
LOD_014_00000001-02001;CAPA
LOD_013_00000001-12587;quality AND train*
LOD_013_00000001-03964-1;recall*
LOD_014_00000001-07771;wood*
LOD_013_00000001-13545-1-1;"124 %";"124%";021;micro*;quality AND fail*
LOD_014_00000001-01058;CAPA
LOD_011_00000001-09730;"124 %";"124%"
LOD_013_00000001-04951;micro*
LOD_013_00000001-09676;CAPA
LOD_013_00000001-03964-1-1;recall*
LOD_016_00000001-5005;"124 %";"124%";quality AND investigat*
LOD_013_00000001-01068;CAPA;quality AND investigat*
LOD_013_00000001-03968;corrective AND action
LOD_011_00000001-07781;wood*
LOD_013_00000001-02049;GMP*
LOD_013_00000001-01069;CAPA;quality AND investigat*
LOD_013_00000001-10642;quality AND fail*;scrap* AND metal
LOD_013_00000001-10640-1;micro*
LOD_013_00000001-04950-1;021;micro*;syringe*
LOD_013_00000001-01071;quality AND train*
LOD_011_00000001-03948;quality AND assess*;quality AND audit
LOD_011_00000001-08761;CAPA;quality AND fail*;quality AND investigat*
LOD_014_00000001-02005;CAPA
LOD_013_00000001-11715-1;CAPA;quality AND assess*;quality AND capital;quality AND head*;quality AND investigat*;quality AND train*
LOD_013_00000001-16391-1;"customer complaint*";CAPA;quality AND audit;quality AND fail*;recall*
LOD_013_00000001-13547-1-1;"124 %";"124%";021;micro*;quality AND fail*
LOD_013_00000001-11714-1-1;"124 %";"124%"
LOD_011_00000001-08764;CAPA
LOD_013_00000001-01072;valve*
LOD_013_00000001-12593;CAPA
LOD_013_00000001-04956-1;corrective AND action;preventive AND action;quality AND assess*;quality AND fail*;quality AND investigat*;quality AND train*
LOD_011_00000001-06837;filler*
LOD_013_00000001-04958;quality AND train*
LOD_011_00000001-01934-1;CAPA
LOD_015_00000001-0053;quality AND assess*
LOD_013_00000001-06774-1;valve*
LOD_014_00000001-01066;CAPA;corrective AND action;cylinder*;recall*;validat* AND tank*
LOD_013_00000001-04956-1-1;quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-06782;CAPA;corrective AND action;quality AND assess*;scoring
LOD_011_00000001-05882-1;valve*
LOD_014_00000001-02010;Alcan*
LOD_011_00000001-07785;CAPA;quality AND assess*;quality AND audit
LOD_013_00000001-04961;residu*
LOD_013_00000001-01078;valve*
LOD_013_00000001-06783;CAPA;corrective AND action;quality AND assess*;scoring
LOD_011_00000001-09737;micro*
LOD_011_00000001-03943-1;CAPA;micro*;quality AND assess*;quality AND audit;quality AND capital;quality AND investigat*
LOD_013_00000001-02914;CAPA
LOD_011_00000001-08757-1;021
LOD_014_00000001-02012;Alcan*
LOD_011_00000001-02966-1;"Class I";corrective AND action;preventive AND action
LOD_013_00000001-03981;483;FDA AND complian*;FDA AND inspect*;quality AND audit;quality AND investigat*
LOD_013_00000001-02915;wood*
LOD_014_00000001-08734;943
LOD_011_00000001-07780-1;micro*;quality AND assess*;quality AND fail*;quality AND head*;valve*
LOD_014_00000001-01069;quality AND assess*;quality AND head*
LOD_014_00000001-02014;Alcan*
LOD_011_00000001-08760-2;equipment NEAR2 maintain*
LOD_013_00000001-03963-1-1;"124 %";"124%";021;483;micro*
LOD_011_00000001-08759-1;021;942
LOD_011_00000001-08760-3;"good manufacturing practice*";equipment NEAR2 maintain*;quality AND investigat*;quality AND train*
LOD_011_00000001-08772;Alcan*
LOD_011_00000001-01937-1;CAPA;compliance AND FDA;corrective AND action;FDA AND complian*;FDA AND inspect*;FDA AND meet*;micro*;nonconformance;preventive AND action;quality AND assess*;quality AND fail*;quality AND train*
LOD_011_00000001-08760-4;"124 %";"124%";quality AND assess*;quality AND train*
LOD_016_00000001-5017;"beyond compliance"
LOD_014_00000001-03022;CAPA
LOD_014_00000001-08738;CAPA
LOD_013_00000001-03987;corrective AND action
LOD_011_00000001-06832-1;micro*
LOD_011_00000001-08774;wood*
LOD_014_00000001-02019;CAPA
LOD_013_00000001-01086;corrective AND action
LOD_014_00000001-01074;021
LOD_013_00000001-03988;corrective AND action
LOD_011_00000001-08761-1;CAPA
LOD_011_00000001-05886-1;validat* AND 1000;valve*
LOD_013_00000001-05803;CAPA
LOD_014_00000001-01075;CCR
LOD_013_00000001-16401;Chambers AND (list* OR vial*);quality AND audit
LOD_011_00000001-09733-1-1;PCH
LOD_011_00000001-06834-1;corrective AND action;quality AND train*
LOD_011_00000001-03959;wood*
LOD_013_00000001-11723;wood*
LOD_011_00000001-09745;CAPA
LOD_014_00000001-01077;particle*
LOD_013_00000001-03991;"out {of} spec*"
LOD_013_00000001-11724;quality AND train*
LOD_011_00000001-07793;wood*
LOD_014_00000001-01078;particle*
LOD_014_00000001-00147;quality AND investigat*
LOD_011_00000001-09718-1;CAPA;corrective AND action;quality AND audit;quality AND fail*;quality AND investigat*;quality AND train*
LOD_011_00000001-09747;"out {of} spec*"
LOD_011_00000001-03961;(McNeil OR MCH) AND budget*;(McNeil OR MCH) AND remov*;FDA AND meet*;quality AND fail*
LOD_014_00000001-01079;particle*
LOD_013_00000001-01091;valve*
LOD_013_00000001-05805;CAPA
LOD_014_00000001-03026;Alcan*
LOD_013_00000001-07863;Alcan*;quality AND train*
LOD_014_00000001-08744;quality AND investigat*;quality AND train*
LOD_011_00000001-03950-1;quality AND assess*;quality AND train*
LOD_015_00000001-0066;pallet*
LOD_011_00000001-08778;wood*
LOD_011_00000001-05890-1;Alcan*;contamina*;quality AND assess*;quality AND fail*;quality AND head*;wood*
LOD_014_00000001-03841;quality AND capital;quality AND head*;quality AND train*
LOD_014_00000001-08745;CAPA
LOD_014_00000001-05765;GMP*;quality AND train*
LOD_011_00000001-05892-1;micro*;particulate*;valve*
LOD_013_00000001-12604;quality AND capital
LOD_011_00000001-01947-1;CAPA;quality AND assess*;quality AND audit;quality AND capital
LOD_011_00000001-02958-1-1;"Class II";quality AND capital;quality AND fail*;validat* AND "1,000"
LOD_015_00000001-0068;quality AND assess*;quality AND train*
LOD_016_00000001-6421;CAPA;corrective AND action;preventive AND action;quality AND train*
LOD_014_00000001-05767;"non-conformance"
LOD_014_00000001-03027;quality AND head*
LOD_013_00000001-02078;corrective AND action
LOD_011_00000001-08771-1;"124 %";"124%";021;483;micro*
LOD_013_00000001-07866;Alcan*;Neve;quality AND train*
LOD_013_00000001-01096;FDA AND complian*;FDA AND inspect*
LOD_014_00000001-00154;quality AND fail*
LOD_013_00000001-02079;quality AND investigat*
LOD_013_00000001-01097;quality AND fail*
LOD_013_00000001-12607;"customer complaint*"
LOD_013_00000001-01098;CAPA;corrective AND action;preventive AND action
LOD_011_00000001-03952-1-1;micro*;valve*
LOD_014_00000001-01088;CAPA
LOD_014_00000001-07791;valve*
LOD_011_00000001-05893-3;021;942
LOD_013_00000001-04981;wood*
LOD_011_00000001-03966;CAPA;corrective AND action
LOD_014_00000001-07792;valve*
LOD_013_00000001-06788;corrective AND action
LOD_014_00000001-03031;CAPA
LOD_013_00000001-16408;"124 %";"124%"
LOD_011_00000001-03967;CAPA;nonconformance;quality AND assess*;quality AND fail*
LOD_011_00000001-08773-1;piece* AND metal;scoring
LOD_011_00000001-01952-1;quality AND budget;quality AND capital;quality AND head*
LOD_013_00000001-02946;CAPA;quality AND fail*;quality AND investigat*
LOD_011_00000001-03970;CAPA;corrective AND action
LOD_011_00000001-08776-1;residu*
LOD_013_00000001-12609;"customer complaint*"
LOD_014_00000001-08756;quality AND fail*
LOD_011_00000001-01968;quality AND train*
LOD_011_00000001-07794-1;collar*;micro*
LOD_014_00000001-01091;micro*
LOD_016_00000001-3054;quality AND assess*
LOD_013_00000001-03963-1-2;"124 %";"124%";021;483;micro*
LOD_011_00000001-09759;CAPA
LOD_011_00000001-01969;CAPA
LOD_013_00000001-07870;Alcan*;quality AND train*
LOD_014_00000001-08757;quality AND fail*
LOD_011_00000001-07788-1;bacteri*;CAPA;compliance AND FDA;FDA AND complian*;FDA AND inspect*;FDA AND meet*;quality AND capital;quality AND fail*;quality AND head*;quality AND train*;recall*;validat* AND "1,000"
LOD_011_00000001-09748-1-1;PCH
LOD_011_00000001-02982-1;Alcan*
LOD_013_00000001-02949;CAPA;quality AND fail*;quality AND investigat*
LOD_013_00000001-02087;"customer complaint*"
LOD_013_00000001-08704;CAPA;quality AND fail*
LOD_011_00000001-02987-1;micro*;quality AND assess*;quality AND fail*;quality AND head*;valve*
LOD_013_00000001-11731;wood*
LOD_011_00000001-05899-1;"124 %";"124%";micro*
LOD_013_00000001-01105;quality AND investigat*
LOD_011_00000001-05907;quality AND train*
LOD_011_00000001-02984-1;bacteri*;CAPA;compliance AND FDA;FDA AND complian*;FDA AND meet*;quality AND fail*;quality AND train*;validat* AND "1,000"
LOD_011_00000001-07797-1;"124 %";"124%";micro*
LOD_013_00000001-12611;"Class II";"out {of} spec*"
LOD_013_00000001-07873;CAPA
LOD_014_00000001-05776;micro*
LOD_011_00000001-02984-1-1;bacteri*;CAPA;compliance AND FDA;FDA AND complian*;FDA AND meet*;quality AND assess*;quality AND fail*;quality AND train*;validat* AND "1,000"
LOD_014_00000001-06727;quality AND fail*;quality AND investigat*
LOD_011_00000001-09761;"out {of} spec*"
LOD_011_00000001-09753-1;particulate*
LOD_011_00000001-02988-1;quality AND capital
LOD_014_00000001-08761;CAPA
LOD_016_00000001-5036;CAPA
LOD_011_00000001-02990-1;quality AND capital
LOD_011_00000001-05903-2;"Class I"
LOD_013_00000001-11735;quality AND fail*
LOD_011_00000001-05903-1;"Class I";corrective AND action;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*
LOD_011_00000001-01972;CAPA
LOD_011_00000001-02988-1-1;quality AND capital
LOD_011_00000001-02988-1-2;943
LOD_016_00000001-3059;wood*
LOD_015_00000001-0079;pallet*
LOD_011_00000001-03951-1-1;021;483;micro*
LOD_015_00000001-4452;valve*
LOD_011_00000001-08783-02;(McNeil OR MCH) AND audit*;quality AND audit
LOD_011_00000001-02988-1-3;quality AND capital
LOD_011_00000001-06856-2;942
LOD_014_00000001-08764;quality AND investigat*
LOD_013_00000001-09708;pallet*
LOD_013_00000001-01112;"Strategy Review"
LOD_011_00000001-06866;contamina*;residu*
LOD_013_00000001-07878;Alcan*
LOD_011_00000001-05903-5;943;quality AND assess*;quality AND fail*;quality AND train*
LOD_013_00000001-08710;wood*
LOD_011_00000001-08783-01;quality AND train*
LOD_013_00000001-02959;CAPA
LOD_011_00000001-02991-1;quality AND capital
LOD_013_00000001-16418;quality AND assess*;quality AND audit
LOD_014_00000001-06730;wood*
LOD_011_00000001-06856-3;"124 %";"124%"
LOD_014_00000001-08766;quality AND investigat*
LOD_011_00000001-02989-1;quality AND capital
LOD_011_00000001-08783-03-2;wood*
LOD_011_00000001-05914;CAPA
LOD_013_00000001-07879;Alcan*
LOD_011_00000001-03000;CAPA
LOD_011_00000001-08783-02-1;(McNeil OR MCH) AND audit*;quality AND audit
LOD_011_00000001-08790;quality AND train*
LOD_011_00000001-08783-02-2;micro*
LOD_011_00000001-08783-01-1;quality AND train*
LOD_015_00000001-1759;wood*
LOD_011_00000001-08783-01-2;quality AND train*
LOD_014_00000001-08768;CAPA
LOD_013_00000001-07881;Alcan*;quality AND train*
LOD_011_00000001-08783-04;GMP*;quality AND assess*;quality AND train*
LOD_013_00000001-08713;quality AND train*
LOD_011_00000001-02992-1;bacteri*;CAPA;compliance AND FDA;FDA AND complian*;FDA AND inspect*;FDA AND meet*;quality AND capital;quality AND fail*;quality AND train*;recall*;validat* AND "1,000"
LOD_014_00000001-08769;quality AND fail*
LOD_014_00000001-01103;CAPA
LOD_011_00000001-07802-1;GMP*
LOD_011_00000001-08783-07;bacteri*;quality AND fail*;quality AND investigat*;quality AND train*
LOD_011_00000001-09759-1;CAPA
LOD_013_00000001-07883;Alcan*
LOD_011_00000001-09771;CAPA
LOD_014_00000001-07809;valve*
LOD_014_00000001-01105;"Class II";CAPA;corrective AND action;quality AND investigat*
LOD_011_00000001-03971-1;CAPA;corrective AND action;filler*;nonconformance;pallet*;quality AND capital;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;valve*
LOD_013_00000001-07884;FDA AND inspect*;FDA AND meet*
LOD_013_00000001-04997;quality AND investigat*;quality AND train*
LOD_011_00000001-08783-04-1;GMP*;quality AND assess*;quality AND train*
LOD_011_00000001-08783-10;"124 %";"124%";wood*
LOD_011_00000001-05894-1;CAPA;validat* AND tank*
LOD_015_00000001-1764;wood*
LOD_013_00000001-01117;recall*
LOD_011_00000001-08783-04-2;GMP*;quality AND assess*;quality AND train*
LOD_011_00000001-01981;wood*
LOD_011_00000001-09772;CAPA
LOD_011_00000001-08783-07-1;bacteri*;quality AND fail*;quality AND investigat*;quality AND train*
LOD_011_00000001-09759-2;CAPA
LOD_011_00000001-08783-09;micro*;quality AND assess*;quality AND audit;quality AND train*
LOD_013_00000001-01118;contamina*
LOD_014_00000001-08772;micro*
LOD_011_00000001-08783-07-2;bacteri*;quality AND fail*;quality AND investigat*;quality AND train*
LOD_011_00000001-09773;quality AND investigat*
LOD_011_00000001-08783-08-2;micro*;quality AND train*
LOD_013_00000001-03963-1-3;"124 %";"124%";021
LOD_011_00000001-07803-1;bacteri*;CAPA;compliance AND FDA;FDA AND complian*;FDA AND inspect*;FDA AND meet*;quality AND capital;quality AND fail*;quality AND train*;recall*;validat* AND "1,000"
LOD_011_00000001-07814;CAPA
LOD_011_00000001-08783-10-1;"124 %";"124%";wood*
LOD_011_00000001-03971-1-1;quality AND budget;quality AND capital;quality AND fail*
LOD_013_00000001-12623;quality AND head*;quality AND investigat*
LOD_011_00000001-03971-1-2;"adverse event*";"customer complaint*"
LOD_014_00000001-01107;corrective AND action
LOD_014_00000001-07813;valve*
LOD_011_00000001-02995-1;quality AND capital;quality AND head*
LOD_011_00000001-03971-1-3;"customer complaint*";quality AND budget;quality AND capital;quality AND investigat*
LOD_013_00000001-12624;quality AND head*;quality AND investigat*
LOD_011_00000001-08783-09-1;micro*;quality AND assess*;quality AND audit;quality AND train*
LOD_011_00000001-03971-1-4;CAPA
LOD_014_00000001-06736;quality AND fail*;quality AND investigat*
LOD_011_00000001-08783-12;micro*;quality AND fail*;quality AND train*;wood*
LOD_013_00000001-01121;CAPA
LOD_013_00000001-04029;CAPA
LOD_011_00000001-07788-1-18;quality AND assess*;quality AND budget;quality AND capital;quality AND fail*;quality AND head*;quality AND train*;recall*;validat* AND 1000
LOD_011_00000001-03981;corrective AND action;preventive AND action;valve*
LOD_013_00000001-12625;quality AND assess*;quality AND fail*
LOD_011_00000001-08783-09-2;micro*;quality AND assess*;quality AND train*
LOD_011_00000001-01969-2;"124 %";"124%";"out {of} spec*";483;CAPA;corrective AND action;micro*;preventive AND action;quality AND audit;quality AND fail*;quality AND train*;scrap* AND metal
LOD_013_00000001-02106;scoring
LOD_011_00000001-07788-1-07;quality AND capital;recall*
LOD_011_00000001-07788-1-14;quality AND capital;recall*
LOD_011_00000001-09759-1-4;"Class I";CAPA;corrective AND action;micro*;nonconformance;preventive AND action;quality AND assess*;quality AND audit;quality AND capital;quality AND fail*;quality AND investigat*;quality AND train*;recall*
LOD_013_00000001-11746;wood*
LOD_011_00000001-01985;wood*
LOD_011_00000001-08783-05;quality AND train*
LOD_013_00000001-07890;Alcan*
LOD_011_00000001-07788-1-02;quality AND capital;recall*
LOD_011_00000001-09759-1-5;"non-conformance";483;CAPA;compliance AND FDA;corrective AND action;FDA AND "warning letter";FDA AND complian*;FDA AND meet*;nonconformance;preventive AND action;quality AND assess*;quality AND audit;quality AND capital;quality AND fail*;quality AND head*;quality AND investigat*;quality AND train*;recall*
LOD_013_00000001-11747;wood*
LOD_011_00000001-07788-1-24;quality AND capital;recall*
LOD_011_00000001-07788-1-09;quality AND capital;recall*
LOD_011_00000001-08783-13;quality AND fail*;quality AND train*
LOD_013_00000001-00006;CAPA
LOD_014_00000001-08777;CAPA
LOD_011_00000001-07788-1-05;quality AND capital;recall*
LOD_011_00000001-08783-12-1;micro*;quality AND fail*;quality AND train*;wood*
LOD_011_00000001-07788-1-21;943
LOD_014_00000001-05792;micro*
LOD_011_00000001-07788-1-03;quality AND capital;recall*
LOD_011_00000001-09759-1-6;quality AND fail*;quality AND train*;valve*
LOD_013_00000001-01124;CAPA
LOD_011_00000001-07788-1-01;quality AND capital;recall*
LOD_011_00000001-07788-1-06;quality AND capital;recall*
LOD_011_00000001-07788-1-13;quality AND capital;recall*
LOD_011_00000001-07788-1-23;quality AND capital;recall*
LOD_013_00000001-11748;wood*
LOD_011_00000001-09780;quality AND fail*;quality AND investigat*
LOD_011_00000001-07788-1-12;quality AND capital;recall*
LOD_014_00000001-01112;"Class II";CAPA;corrective AND action;quality AND investigat*
LOD_014_00000001-08778;pallet*
LOD_011_00000001-07788-1-11;bacteri*;CAPA;compliance AND FDA;FDA AND complian*;FDA AND meet*;quality AND assess*;quality AND fail*;quality AND train*;validat* AND "1,000"
LOD_011_00000001-03984;wood*
LOD_011_00000001-08783-05-1;quality AND train*
LOD_011_00000001-03012;"Class I"
LOD_011_00000001-09759-1-4-3;CAPA;nonconformance
LOD_011_00000001-08783-05-2;quality AND train*
LOD_011_00000001-07788-1-04;quality AND capital;recall*
LOD_015_00000001-3519;"customer complaint*";CAPA
LOD_011_00000001-03013;"Class I"
LOD_011_00000001-09759-1-5-1;CAPA;quality AND investigat*
LOD_011_00000001-07788-1-22;quality AND capital;recall*
LOD_011_00000001-08783-13-1;quality AND fail*;quality AND train*
LOD_013_00000001-04035;CAPA
LOD_014_00000001-01114;particle*;particulate*
LOD_011_00000001-09759-1-5-2;CAPA
LOD_011_00000001-07788-1-17;quality AND capital;recall*
LOD_011_00000001-09759-1-5-3;CAPA;corrective AND action;preventive AND action;quality AND fail*;quality AND investigat*
LOD_011_00000001-07788-1-16;quality AND capital;recall*
LOD_011_00000001-06881;micro*
LOD_014_00000001-00189;corrective AND action
LOD_013_00000001-12629;"Class II";"out {of} spec*"
LOD_011_00000001-01969-1;nonconformance;quality AND audit
LOD_011_00000001-07788-1-15;quality AND capital;recall*
LOD_011_00000001-08784-1;quality AND fail*;quality AND train*
LOD_013_00000001-01127;CAPA;corrective AND action;preventive AND action
LOD_011_00000001-09783;Pfizer
LOD_014_00000001-07817;valve*
LOD_013_00000001-05836;CAPA
LOD_014_00000001-00191;corrective AND action
LOD_013_00000001-11751;CAPA
LOD_013_00000001-14515;"Class I";"Class II";"customer complaint*";quality AND fail*;quality AND investigat*;quality AND train*
LOD_013_00000001-07897;CAPA;quality AND audit
LOD_014_00000001-00192;CAPA
LOD_014_00000001-05797;CAPA
LOD_011_00000001-03018;942
LOD_014_00000001-07819;wood*
LOD_016_00000001-6423;Chambers AND (list* OR vial*);wood*
LOD_013_00000001-08726;quality AND investigat*
LOD_011_00000001-05927;wood*
LOD_013_00000001-07898;CAPA;quality AND audit
LOD_011_00000001-08790-1;quality AND train*
LOD_015_00000001-0890;FDA AND inspect*
LOD_014_00000001-07820;CAPA
LOD_011_00000001-02992-1-13;quality AND capital;recall*
LOD_013_00000001-13615;equipment NEAR2 maintain*
LOD_011_00000001-02994-1;quality AND capital;recall*
LOD_011_00000001-03987;CAPA;corrective AND action
LOD_014_00000001-04810;quality AND train*
LOD_011_00000001-08808;contamina*;micro*
LOD_011_00000001-02992-1-14;quality AND capital;recall*
LOD_014_00000001-06747;quality AND fail*;quality AND investigat*
LOD_015_00000001-4468;CAPA
LOD_011_00000001-02992-1-15;quality AND capital;recall*
LOD_014_00000001-08785;wood*
LOD_015_00000001-1777;"customer complaint*"
LOD_013_00000001-07901;CAPA
LOD_014_00000001-03864;residu*
LOD_011_00000001-02992-1-11;bacteri*;CAPA;compliance AND FDA;FDA AND complian*;FDA AND meet*;quality AND assess*;quality AND fail*;quality AND train*;validat* AND "1,000"
LOD_011_00000001-06887;quality AND assess*
LOD_011_00000001-02992-1-01;quality AND capital
LOD_015_00000001-2643;contamina*;valve*
LOD_014_00000001-01122;particle*;particulate*
LOD_011_00000001-02992-1-09;quality AND capital;recall*
LOD_011_00000001-02992-1-16;943
LOD_014_00000001-07823;CAPA
LOD_014_00000001-01123;particle*;particulate*
LOD_011_00000001-02992-1-10;quality AND capital;recall*
LOD_011_00000001-02992-1-03;quality AND capital;recall*
LOD_011_00000001-02992-1-17;quality AND assess*;quality AND budget;quality AND capital;quality AND fail*;quality AND head*;quality AND train*;recall*;validat* AND 1000
LOD_013_00000001-04044;valve*
LOD_014_00000001-05803;wood*
LOD_011_00000001-04826;micro*
